id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSG00000171877	34.2659136200556	17.3019429458626	51.2298842942487	2.96093244871664	1.56605157696829	0.00132076774544484	0.117961069265042
ENSG00000140526	730.775955388806	936.780465769215	524.771445008397	0.560186152662239	-0.836021773260786	0.0014461481293358	0.121561510401227
ENSG00000258754	43.9053668649233	24.5368280847311	63.2739056451155	2.57873207680377	1.36666188885197	0.00199984646235857	0.158765588595022
ENSG00000140455	327.370865388129	427.191067254917	227.550663521342	0.532667185630911	-0.908693686873082	0.00287433335621835	0.216180124528211
ENSG00000069966	150.752474023893	196.773572632681	104.731375415105	0.532243095522833	-0.909842765324076	0.00356498368378171	0.254718084206203
ENSG00000183496	21.0854927505802	33.4594050242926	8.7115804768679	0.260362683393294	-1.94140540652714	0.00463036239528622	0.315085136326858
ENSG00000172575	53.9050846017429	33.7030149867198	74.107154216766	2.19882862841698	1.13673516828235	0.00529203630764354	0.328796516679244
ENSG00000140564	626.410319171757	475.049775601001	777.770862742513	1.63724077494517	0.711266502188449	0.00523042478160384	0.328796516679244
ENSG00000213614	179.694592090417	129.674381603844	229.714802576989	1.77147405475023	0.824950335703309	0.00570028379644177	0.339404397713137
ENSG00000166813	60.0792954994638	40.393655196075	79.7649358028527	1.97468972331584	0.98162598503688	0.00715563174185738	0.365192777111221
ENSG00000140280	232.676008292497	166.459383198633	298.892633386362	1.79558897577854	0.844457143804029	0.00652440074257441	0.365192777111221
ENSG00000185787	5763.5232884384	7100.22973046704	4426.81684640975	0.623475157066299	-0.681596019180926	0.00670167264018036	0.365192777111221
ENSG00000184254	99.8659629780446	132.996876185582	66.7350497705071	0.501779076956559	-0.994875779979932	0.00692070064121675	0.365192777111221
ENSG00000261136	176.355262190335	124.367696239337	228.342828141333	1.83603005479737	0.876589675065568	0.00793120004855064	0.390816719633754
ENSG00000138587	144.152472511338	106.23017936315	182.074765659525	1.71396458851018	0.777337302852689	0.00991154390933106	0.416835729829723
ENSG00000068305	455.027871734301	349.65578448856	560.399958980041	1.60271897060057	0.68052147772901	0.00991771505543078	0.416835729829723
ENSG00000166557	3043.17946596785	2401.92928750619	3684.42964442951	1.53394592571661	0.617247626207523	0.00958154234629278	0.416835729829723
ENSG00000103876	787.505384692426	970.977938654558	604.032830730294	0.622087080132094	-0.68481155105651	0.0095467513630293	0.416835729829723
ENSG00000272808	37.2627032602031	54.980577471888	19.5448290485183	0.355486063392327	-1.49213509388627	0.00909163386690079	0.416835729829723
ENSG00000140284	27.0728197913821	14.0488813238164	40.0967582589479	2.85408904344389	1.51303034551129	0.0110946786542568	0.440397105470362
ENSG00000166415	225.434347222431	166.570331219193	284.298363225669	1.70677671794719	0.771274336057553	0.0110272267923578	0.440397105470362
ENSG00000166068	159.736719737402	120.029246747023	199.444192727781	1.6616299621386	0.732599135882975	0.0122907588948714	0.474689039480304
ENSG00000175318	81.663660757866	108.636293096092	54.6910284196403	0.503432387657637	-0.990130061523125	0.0129300545813445	0.486238105177401
ENSG00000225362	125.305713052747	88.3176605168406	162.293765588654	1.8376139566979	0.877833719154547	0.0138389825950752	0.498542048111417
ENSG00000103942	618.43164944092	486.812797178711	750.05050170313	1.54073702673799	0.623620643425481	0.0139549908498647	0.498542048111417
ENSG00000166710	12376.0220704261	9868.43823617604	14883.6059046761	1.50820277215855	0.592830406538505	0.0149676615685975	0.521677765403068
ENSG00000205363	51.9273226488852	35.630180764829	68.2244645329414	1.9147942297359	0.937189363591484	0.0170810936758154	0.542648113173228
ENSG00000277654	861.664180039332	1032.01981329205	691.308546786615	0.669859762266971	-0.578069001494228	0.0170882890782332	0.542648113173228
ENSG00000104081	299.5205495939	367.258362401509	231.782736786292	0.631116294454564	-0.664022222842869	0.0170110635325088	0.542648113173228
ENSG00000166143	15.588578004926	23.4514402144629	7.72571579538922	0.329434598674441	-1.60193601367015	0.0170759463286983	0.542648113173228
ENSG00000169612	1066.27457062127	851.940709693541	1280.60843154901	1.5031661440497	0.588004478282492	0.0216705949654797	0.673201743601534
ENSG00000140400	344.8651788554	413.91866686426	275.811690846539	0.66634272123076	-0.585663702809221	0.0258253941547821	0.771009815981817
ENSG00000275803	56.8756142404388	74.2117541883653	39.5394742925122	0.532792611156348	-0.908354019839318	0.0258981603688784	0.771009815981817
ENSG00000137766	3.47585416942071	0.36179595675606	6.58991238208537	18.2144445205301	4.18701109327872	0.0271183023529432	0.775041081247118
ENSG00000198794	348.126732056446	273.534442458383	422.71902165451	1.54539595765467	0.627976529363882	0.0267552999158384	0.775041081247118
ENSG00000137821	130.586962456165	97.4869494075876	163.686975504743	1.67906552107171	0.747658528715015	0.0286319994516199	0.789091072133999
ENSG00000260618	20.8594471017949	29.5999034868104	12.1189907167795	0.409426697022159	-1.28832291728001	0.0287143007354569	0.789091072133999
ENSG00000140365	1110.1751487981	1298.25614162939	922.094155966813	0.710255955199666	-0.493589072026213	0.0323152048530513	0.871291089339816
ENSG00000260036	126.894749936718	97.1210174658205	156.668482407615	1.61312645290964	0.689859535725425	0.0362610595798455	0.882971517031674
ENSG00000067221	256.188270538429	203.957636744407	308.418904332451	1.51217139625398	0.59662167032064	0.0356793736646818	0.882971517031674
ENSG00000140598	548.227916825702	445.886271011903	650.569562639502	1.45904820339744	0.545027547171957	0.0348282625574316	0.882971517031674
ENSG00000259673	125.82321785817	155.776579509928	95.869856206412	0.615431770989053	-0.700329171746913	0.0349573520661581	0.882971517031674
ENSG00000103811	350.786143233567	471.482637060583	230.089649406552	0.488012985676474	-1.03500855750536	0.0344299966094205	0.882971517031674
ENSG00000259470	11481.5783656518	15676.8002256694	7286.35650563428	0.464785951262141	-1.10536163275153	0.0364557869173329	0.882971517031674
ENSG00000185823	12.9113079706593	20.0148956234067	5.80772031791193	0.290169902815782	-1.78503020784043	0.0401421723295628	0.956052737649088
ENSG00000182054	6351.56923253043	7510.38981427337	5192.7486507875	0.691408672412552	-0.532389395296144	0.0419783616146353	0.967533528182481
ENSG00000174171	4.18482727795976	7.23385114261567	1.13580341330386	0.157012273395104	-2.67105075822792	0.0418892410620687	0.967533528182481
ENSG00000259500	2522.39528783357	3506.36087074758	1538.42970491956	0.438753956489239	-1.18851595982533	0.0427953183767658	0.97070650730791
ENSG00000259490	0.353611349130422	0	0.707222698260843	Inf	Inf	0.634093404098753	1
ENSG00000278935	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000258488	0.353611349130422	0	0.707222698260843	Inf	Inf	0.634093404098753	1
ENSG00000277561	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259425	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000286973	0.353611349130422	0	0.707222698260843	Inf	Inf	0.634093404098753	1
ENSG00000260232	1.27512440491277	0	2.55024880982554	Inf	Inf	0.171523165715438	1
ENSG00000228740	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000153684	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000188626	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000271616	0.353611349130422	0	0.707222698260843	Inf	Inf	0.634093404098753	1
ENSG00000259277	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000166664	0.74470738121714	0	1.48941476243428	Inf	Inf	0.548083849695493	1
ENSG00000207257	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000249931	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000262728	0.353611349130422	0	0.707222698260843	Inf	Inf	0.634093404098753	1
ENSG00000287840	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000259505	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000255192	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259245	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259269	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259432	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000273855	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259521	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259547	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000200407	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000285117	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000206589	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000206957	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259572	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000074803	0.74470738121714	0	1.48941476243428	Inf	Inf	0.548083849695493	1
ENSG00000252376	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000243027	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259709	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259379	0.74470738121714	0	1.48941476243428	Inf	Inf	0.548083849695493	1
ENSG00000259671	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000200070	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259513	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000273792	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259481	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000275785	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259351	0.74470738121714	0	1.48941476243428	Inf	Inf	0.548083849695493	1
ENSG00000275332	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000270218	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000234438	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000264737	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000261544	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000207119	1.06083404739126	0	2.12166809478253	Inf	Inf	0.29471739659648	1
ENSG00000259457	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000287741	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000259452	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000278408	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000260729	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000278313	0.353611349130422	0	0.707222698260843	Inf	Inf	0.634093404098753	1
ENSG00000285729	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000280309	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000286696	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000264386	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000279694	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000261303	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000288561	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000252061	0.74470738121714	0	1.48941476243428	Inf	Inf	0.548083849695493	1
ENSG00000235711	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000140379	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259543	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000277741	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259637	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000274128	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000212388	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259453	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259544	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259761	1.13580341330386	0	2.27160682660771	Inf	Inf	0.602766425967998	1
ENSG00000259560	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000207150	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000173867	0.530417023695632	0	1.06083404739126	Inf	Inf	0.451847530102977	1
ENSG00000259262	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000260661	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000258562	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259123	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000258831	0.707222698260843	0	1.41444539652169	Inf	Inf	0.341612009867962	1
ENSG00000259331	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000258773	0.353611349130422	0	0.707222698260843	Inf	Inf	0.634093404098753	1
ENSG00000259320	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259041	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000264480	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000259540	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000274139	0.176805674565211	0	0.353611349130422	Inf	Inf	0.866539832785298	1
ENSG00000252614	0.353611349130422	0	0.707222698260843	Inf	Inf	0.634093404098753	1
ENSG00000214344	0.567901706651929	0	1.13580341330386	Inf	Inf	0.866602815573147	1
ENSG00000259646	0.530417023695632	0	1.06083404739126	Inf	Inf	0.451847530102977	1
ENSG00000260351	1.84711841537752	0.36179595675606	3.33244087399898	9.2108295069916	3.20333108810101	0.300030865584051	1
ENSG00000259434	1.67031274081231	0.36179595675606	2.97882952486856	8.23345167142656	3.04149737175187	0.416029024893366	1
ENSG00000206991	3.19388330376802	0.783718906929336	5.60404770060669	7.15058377571078	2.83806102873618	0.310498437338754	1
ENSG00000279537	1.70037623752092	0.421922950173276	2.97882952486856	7.06012679245158	2.81969409301467	0.413931751089066	1
ENSG00000274297	1.4560223832908	0.36179595675606	2.55024880982554	7.0488593424084	2.8173898172005	0.332152628448117	1
ENSG00000157766	1.4560223832908	0.36179595675606	2.55024880982554	7.0488593424084	2.8173898172005	0.332152628448117	1
ENSG00000287543	1.27921670872559	0.36179595675606	2.19663746069512	6.07148150684336	2.60204859255757	0.448829264674048	1
ENSG00000259273	2.62598159711609	0.783718906929336	4.46824428730284	5.7013353229026	2.51129985578811	0.326617079671948	1
ENSG00000258476	1.10241103416038	0.36179595675606	1.8430261115647	5.09410367127832	2.34882832053028	0.60799342181659	1
ENSG00000259744	4.26290195878492	1.50731082044146	7.01849309712838	4.65630114369697	2.21918436676611	0.175720712163521	1
ENSG00000258785	2.19740088207307	0.783718906929336	3.61108285721681	4.60762503659032	2.20402331663649	0.219551740017969	1
ENSG00000278514	2.02801639375555	0.723591913512121	3.33244087399898	4.6054147534958	2.20333108810101	0.458442743407392	1
ENSG00000261529	2.26494906173798	0.843845900346552	3.6860522231294	4.36815800327478	2.12702504179308	0.344591633091133	1
ENSG00000259240	2.26494906173798	0.843845900346552	3.6860522231294	4.36815800327478	2.12702504179308	0.344591633091133	1
ENSG00000257109	1.13247453086899	0.421922950173276	1.8430261115647	4.36815800327478	2.12702504179308	0.605615887946416	1
ENSG00000285035	0.92560535959517	0.36179595675606	1.48941476243428	4.11672583571328	2.04149737175187	0.831378174353281	1
ENSG00000259587	0.92560535959517	0.36179595675606	1.48941476243428	4.11672583571328	2.04149737175187	0.831378174353281	1
ENSG00000259531	0.92560535959517	0.36179595675606	1.48941476243428	4.11672583571328	2.04149737175187	0.831378174353281	1
ENSG00000279268	0.92560535959517	0.36179595675606	1.48941476243428	4.11672583571328	2.04149737175187	0.831378174353281	1
ENSG00000275120	4.14622327763692	1.62756480727589	6.66488174799796	4.09500237299503	2.03386428788757	0.223344494582539	1
ENSG00000278472	0.888120676638873	0.36179595675606	1.41444539652169	3.90951134226016	1.96698829342654	0.496935754946474	1
ENSG00000260123	1.88127421589895	0.783718906929336	2.97882952486856	3.8008902152684	1.92633735506696	0.603034702410759	1
ENSG00000259469	2.86700656891133	1.26576885051983	4.46824428730284	3.53006339622579	1.81969409301467	0.461004338018309	1
ENSG00000241818	0.955668856303777	0.421922950173276	1.48941476243428	3.53006339622579	1.81969409301466	0.831019607498419	1
ENSG00000260571	0.955668856303777	0.421922950173276	1.48941476243428	3.53006339622579	1.81969409301466	0.831019607498419	1
ENSG00000261102	0.955668856303777	0.421922950173276	1.48941476243428	3.53006339622579	1.81969409301466	0.831019607498419	1
ENSG00000278840	3.34138890300257	1.50731082044146	5.17546698556368	3.43357648294988	1.77971210001888	0.378681521875566	1
ENSG00000260339	5.03843625808862	2.35115672078801	7.72571579538922	3.28592123488897	1.71629789860904	0.207146378480657	1
ENSG00000260648	2.4532682263637	1.1455148636854	3.76102158904199	3.28325865361702	1.7151284092443	0.800136594469349	1
ENSG00000261460	1.66698385837744	0.783718906929336	2.55024880982554	3.25403507211226	1.70222980051559	0.480629569032515	1
ENSG00000277322	1.62949917542114	0.783718906929336	2.47527944391295	3.15837658378214	1.65918319879923	0.419290332641676	1
ENSG00000181984	0.748799685029959	0.36179595675606	1.13580341330386	3.13934800014824	1.65046496210264	1	1
ENSG00000259905	0.748799685029959	0.36179595675606	1.13580341330386	3.13934800014824	1.65046496210264	1	1
ENSG00000287439	0.748799685029959	0.36179595675606	1.13580341330386	3.13934800014824	1.65046496210264	1	1
ENSG00000259353	0.748799685029959	0.36179595675606	1.13580341330386	3.13934800014824	1.65046496210264	1	1
ENSG00000183476	0.748799685029959	0.36179595675606	1.13580341330386	3.13934800014824	1.65046496210264	1	1
ENSG00000279421	0.748799685029959	0.36179595675606	1.13580341330386	3.13934800014824	1.65046496210264	1	1
ENSG00000259724	0.748799685029959	0.36179595675606	1.13580341330386	3.13934800014824	1.65046496210264	1	1
ENSG00000257060	3.08961386252477	1.50731082044146	4.67191690460807	3.09950465507822	1.63203767073716	0.21346809614226	1
ENSG00000243789	3.43157939312839	1.6876918006931	5.17546698556368	3.06659485069384	1.61663757465685	0.375689469478615	1
ENSG00000259462	6.85625459813548	3.43654459105619	10.2759646052148	2.99020260990024	1.58024324174616	0.157533089430325	1
ENSG00000259215	3.93602522392824	1.98936076403195	5.88268968382452	2.95707535314095	1.56417100714361	0.314446534626817	1
ENSG00000140600	1.42263000414733	0.723591913512121	2.12166809478253	2.93213350669512	1.55195079414769	0.487100407966698	1
ENSG00000274215	0.711315002073663	0.36179595675606	1.06083404739126	2.93213350669512	1.55195079414769	0.647264552372347	1
ENSG00000259548	1.49017818381223	0.783718906929336	2.19663746069512	2.80283841728624	1.48688857587266	0.621212084350692	1
ENSG00000261002	0.778863181738567	0.421922950173276	1.13580341330386	2.6919687891768	1.42866168336544	1	1
ENSG00000225798	0.778863181738567	0.421922950173276	1.13580341330386	2.6919687891768	1.42866168336544	1	1
ENSG00000260957	0.778863181738567	0.421922950173276	1.13580341330386	2.6919687891768	1.42866168336544	1	1
ENSG00000261318	0.778863181738567	0.421922950173276	1.13580341330386	2.6919687891768	1.42866168336544	1	1
ENSG00000265195	0.778863181738567	0.421922950173276	1.13580341330386	2.6919687891768	1.42866168336544	1	1
ENSG00000284709	0.778863181738567	0.421922950173276	1.13580341330386	2.6919687891768	1.42866168336544	1	1
ENSG00000242863	0.778863181738567	0.421922950173276	1.13580341330386	2.6919687891768	1.42866168336544	1	1
ENSG00000258712	12.1097446351236	6.57142021877354	17.6480690514736	2.68557913874626	1.42523323551114	0.0967419502927491	1
ENSG00000260103	7.30414874120454	3.9787215280639	10.6295759543452	2.67160591143902	1.41770721157547	0.163830782154476	1
ENSG00000265102	2.2991048622594	1.26576885051983	3.33244087399898	2.63274046650019	1.39656530864265	0.607292560079738	1
ENSG00000277867	2.73600251339434	1.50731082044146	3.96469420634723	2.63030965649544	1.39523265259469	0.330977634551361	1
ENSG00000259986	2.84103537601554	1.56743781385867	4.11463293817242	2.62506933403829	1.39235552813198	0.748276702107672	1
ENSG00000259656	2.56661802507682	1.44718382702424	3.6860522231294	2.54705183563916	1.34882832053028	0.609238874300904	1
ENSG00000222094	2.02468751132068	1.1455148636854	2.90386015895597	2.53498252271782	1.34197580069006	0.497199666782773	1
ENSG00000261714	0.74137849878227	0.421922950173276	1.06083404739126	2.51428382114697	1.33014751541049	0.643555401280171	1
ENSG00000258627	7.79746575160398	4.46180546790716	11.1331260353008	2.49520650673344	1.31915921993589	0.469751734409317	1
ENSG00000259293	1.24582432958211	0.723591913512121	1.76805674565211	2.4434445889126	1.2889163883139	0.539991740060595	1
ENSG00000259772	3.36812351727631	1.98936076403195	4.74688627052067	2.38613646973709	1.25467655710801	0.402419545254588	1
ENSG00000270955	1.88536651971177	1.1455148636854	2.62521817573814	2.29173645751935	1.19644114824377	0.981534352433761	1
ENSG00000259440	2.96180636097636	1.8089797837803	4.11463293817242	2.27455993431496	1.18558744992953	0.89683152961733	1
ENSG00000264937	2.92432167802006	1.8089797837803	4.03966357225982	2.23311703562434	1.15905886347127	0.604940955650243	1
ENSG00000277144	1.84788183675547	1.1455148636854	2.55024880982554	2.22629045739379	1.15464182902528	0.623275691649414	1
ENSG00000259931	1.84788183675547	1.1455148636854	2.55024880982554	2.22629045739379	1.15464182902528	0.623275691649414	1
ENSG00000172379	13.4428152420567	8.38040000255384	18.5052304815596	2.20815599206724	1.14284209287356	0.33200035400438	1
ENSG00000261649	6.91714501293064	4.34051748481996	9.49377254104133	2.18724439522333	1.12911443121249	0.247342914792967	1
ENSG00000260165	5.94625503241364	3.73821355439504	8.15429651043224	2.18133511951055	1.12521142890384	0.554477437355548	1
ENSG00000259771	2.44993934392883	1.56743781385867	3.33244087399898	2.12604343504721	1.0881710714161	0.752364460199533	1
ENSG00000274340	2.44993934392883	1.56743781385867	3.33244087399898	2.12604343504721	1.0881710714161	0.752364460199533	1
ENSG00000259495	2.44993934392883	1.56743781385867	3.33244087399898	2.12604343504721	1.0881710714161	0.752364460199533	1
ENSG00000275929	2.44993934392883	1.56743781385867	3.33244087399898	2.12604343504721	1.0881710714161	0.752364460199533	1
ENSG00000248540	2.41245466097253	1.56743781385867	3.25747150808639	2.07821419088215	1.05534435308658	0.50379750472951	1
ENSG00000275454	2.41245466097253	1.56743781385867	3.25747150808639	2.07821419088215	1.05534435308658	0.50379750472951	1
ENSG00000260576	8.94592482806415	5.84782830526141	12.0440213508669	2.05957164303723	1.04234431181278	0.220194252734756	1
ENSG00000259639	1.1065033379732	0.723591913512121	1.48941476243428	2.05836291785664	1.04149737175187	1	1
ENSG00000259630	1.1065033379732	0.723591913512121	1.48941476243428	2.05836291785664	1.04149737175187	1	1
ENSG00000287122	1.84046065050778	1.20564185710261	2.47527944391295	2.05308021559696	1.03778999587474	0.488569230249909	1
ENSG00000259448	14.0415438667952	9.22424590290039	18.85884183069	2.04448602402937	1.03173820073054	0.319064166005072	1
ENSG00000259683	3.01451216814589	1.98936076403195	4.03966357225982	2.03063398318584	1.02193022081096	0.602876265466413	1
ENSG00000258707	2.97702748518959	1.98936076403195	3.96469420634723	1.99294882960885	0.994904668422188	0.416334042690106	1
ENSG00000140538	2.24307017265501	1.50731082044146	2.97882952486856	1.9762543229114	0.982768618376697	0.927305904988312	1
ENSG00000189419	7.53071601016451	5.06410939833208	9.99732262199694	1.97415218267	0.981233207991214	0.530083727900286	1
ENSG00000225930	2.77757950016346	1.86910677719752	3.6860522231294	1.97209290988509	0.979727522036788	0.733616653256358	1
ENSG00000258463	0.534509327508452	0.36179595675606	0.707222698260843	1.95475567113008	0.966988293426537	0.836570244362779	1
ENSG00000260062	0.534509327508452	0.36179595675606	0.707222698260843	1.95475567113008	0.966988293426537	0.836570244362779	1
ENSG00000259532	0.534509327508452	0.36179595675606	0.707222698260843	1.95475567113008	0.966988293426537	0.836570244362779	1
ENSG00000259461	0.534509327508452	0.36179595675606	0.707222698260843	1.95475567113008	0.966988293426537	0.836570244362779	1
ENSG00000259511	0.534509327508452	0.36179595675606	0.707222698260843	1.95475567113008	0.966988293426537	0.836570244362779	1
ENSG00000154227	0.534509327508452	0.36179595675606	0.707222698260843	1.95475567113008	0.966988293426537	0.836570244362779	1
ENSG00000279409	3.34215232438052	2.29102972737079	4.39327492139024	1.91759839206976	0.939300604382348	0.597703005973249	1
ENSG00000259221	1.67107616219026	1.1455148636854	2.19663746069512	1.91759839206976	0.939300604382348	0.778757690745709	1
ENSG00000259314	1.67107616219026	1.1455148636854	2.19663746069512	1.91759839206976	0.939300604382348	0.778757690745709	1
ENSG00000245534	7.82087148344285	5.36577836167092	10.2759646052148	1.91509300470152	0.937414456987574	0.397541460935266	1
ENSG00000261665	2.80764299687207	1.92923377061473	3.6860522231294	1.91063015756503	0.934048541536032	0.733295498636548	1
ENSG00000175779	3.40970050404542	2.35115672078801	4.46824428730284	1.9004451076342	0.926337355066958	0.854255568437183	1
